ibeId,giataId,giataName,giataCity,status,confidence,score,offerCount,sampleHotelName,sampleDestinationCity
262044,20038,Hotel Regina Barcelona,Barcelona,weak,0.45,0.45,1,Regina Blu,Orikum
2621610,26147,Hotel Holiday International,Sharjah,weak,0.45,0.3583,1,Muscat International Hotel Plaza,Salalah
2621972,8208,Atali Grand Resort,Bali,weak,0.45,0.3583,1,Grand Palladium Sicilia Resort & Spa,Cefalu
2622217,534,Bianco Olympico Beach Resort,Vatopedi,weak,0.45,0.3583,1,Ladonia Hotels Mio Bianco,"Bodrum-Region, Türkei"
2622440,3212,THB Guya Playa,Cala Ratjada,weak,0.45,0.5117,2,Guya Wave Hotel,Cala Ratjada
2623,2314,Hotel Poseidon Playa,Benidorm,weak,0.45,0.45,1,Hotel Mainare Playa,Fuengirola
2624324,1159865,Gitavillage Club degli Amici,Pescia Romana,weak,0.45,0.3,1,Hotel Scoglio Degli Achei,Carovigno
262462,228131,Royal Beach Club Hotel,Gümüldür,weak,0.45,0.625,1,Royal Hotel Thessaloniki,Perea
2626123,2218,Santa Cruz Village Hotel,Santa Cruz (Madeira),weak,0.45,0.3583,2,Catalonia Santa Justa,Sevilla
2626161,428845,Pickalbatos Hôtel Du Golf Palmeraie,Marrakesch,weak,0.45,0.3625,12,Hôtel Du Baou,Nizza
2626386,188309,Mangia's Favignana Resort,Insel Favignana,weak,0.45,0.3583,1,FAVIGNANA HOTEL Concept Holiday,"Ägadische Inseln, Italien"
2626769,16840,Mare Monte Beach Hotel,Georgioupolis,weak,0.45,0.45,1,Hotel Monte Rosa,Sestri Levante
2626852,1500543,Casas da Quinta de Cima,Vila Nova de Cacela,weak,0.45,0.3625,3,Hotel Da Graziano,San Gimignano
2626952,124258,Hotel La Estación,Benidorm,weak,0.45,0.45,2,Hotel La Riva,Taormina
2627461,2301,Meliá Sitges,Sitges,weak,0.45,0.57,4,Hotel Piccadilly Sitges,Sitges
2627548,3768,Barceló Santiago - Adults Only,Puerto de Santiago,weak,0.45,0.3917,1,Hotel Auditorio Santiago & Spa,Lugo
2627581,101002,Finca Ratxó Member of Meliá Collection,Puigpunyent,weak,0.45,0.3333,1,Virrey Finca Hotel,Inca
2628103,95828,Evia Riviera Resort,Amarynthos,weak,0.45,0.45,3,Hotel Menton Riviera,Monte Carlo
2628260,124258,Hotel La Estación,Benidorm,weak,0.45,0.45,1,Hôtel de la Forêt,Crans-Montana
2628347,225933,Hotel San Pancrazio,Trescore Balneario,weak,0.45,0.45,2,Hotel San Carlo,Venedig
2628393,964322,Amelie Villa,Ixia,weak,0.45,0.45,1,Villa Kristal Hotel,Budapest
2628403,50153,B&B HOTEL Roma Tuscolana San Giovanni,Rom,weak,0.45,0.5417,1,Hotel San Giovanni Terme,Ischia
2628563,124258,Hotel La Estación,Benidorm,weak,0.45,0.45,3,Hotel la Praia,Tropea
2628571,1399746,Elios Hill,Chersonesos,weak,0.45,0.45,1,Hotel Elios Tao,Taormina
2628652,2397,Meliá Avenida América,Madrid,weak,0.45,0.3,8,Hotel Avenida Tropical by Bossh! Hotels,Motril
2628694,205191,Argos In Cappadocia,Uchisar,weak,0.45,0.3,2,Self Check In,Salzburg
2628784,124258,Hotel La Estación,Benidorm,weak,0.45,0.45,2,Hotel La Colonna,Siena
2629027,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.45,3,Scotty's Boutique Hotel,Sofia
2629060,83966,B&B HOTEL Ravenna,Ravenna,weak,0.45,0.745,2,Autohotel Ravenna,Ravenna
2629061,1355579,Pickalbatros Villaggio Resort - Portofino Marsa Alam,Marsa Alâm,weak,0.45,0.2533,2,Villaggio Turistico Le Diomedee,Vieste
2629203,7140,B&B HOTEL Affi Lago di Garda,Affi,weak,0.45,0.5375,8,Hotel Danieli La Castellana lago di Garda,Gargnano
2629284,10881,Costa del Salento,Lido Marini,weak,0.45,0.285,4,UNICO Albatres Palace Salento by Life Resorts,Carovigno
2629519,124258,Hotel La Estación,Benidorm,weak,0.45,0.45,6,Hotel La Aldea Suites,La Aldea de San Nicolas de Tolentino
2629525,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3125,1,Glynhill Hotel & Spa near Glasgow Airport,Glasgow
2629581,124258,Hotel La Estación,Benidorm,weak,0.45,0.45,1,Hotel La Malcontenta,Palamos
2629756,124258,Hotel La Estación,Benidorm,weak,0.45,0.45,1,Hotel La Tripergola,Pozzuoli
2629827,228574,Al Hamra Residence,Ras al Khaimah,weak,0.45,0.285,1,UN BEL POSTO AL MARE,Savona
2630065,102612,Stella Beach Resort & Spa,Makadi Bay,weak,0.45,0.625,3,Hotel Stella Del Sud,Carloforte
2630154,9131,Parador Sky Hotel,Alanya,weak,0.45,0.45,3,Parador de Jaén,Jaen
2630205,124258,Hotel La Estación,Benidorm,weak,0.45,0.3583,2,La Costa Hotel Golf & Beach Resort,Begur
2630265,1147235,Barefoot Hotel Mallorca,Porto Colom,weak,0.45,0.45,7,Hermitage Mallorca Hotel & Spa,Soller
2630306,5113,Mediterranean Beach Hotel,Agios Tychonas,weak,0.45,0.46,1,Mediterranean Garden Retreat in AnaCapri,Capri
2630444,245504,BLUESEA Ses Cases d'Or,Cala d'Or,weak,0.45,0.2708,4,Ibersol Sorra d'Or,"Costa Barcelona, Spanien"
2630626,620989,Granduca Mountain Wellness Apartments Campigna,Campigna,weak,0.45,0.3625,3,Hotel Granduca SPA & Parking,Grosseto
2630708,141096,B&B HOTEL Madrid Aeropuerto T4,San Sebastián de los Reyes,weak,0.45,0.3917,1,B&B HOTEL Madrid Fuenlabrada,Getafe
2630767,231754,TUI BLUE Belek,Belek,weak,0.45,0.6,1,TUI BLUE Sylt,"Nordsee, Deutschland"
2630911,7175,Alua Atlántico Golf Resort,San Miguel de Abona,weak,0.45,0.3917,1,Talaso Atlántico,Bayona
2630928,1355579,Pickalbatros Villaggio Resort - Portofino Marsa Alam,Marsa Alâm,weak,0.45,0.2533,4,L'Oasi Villaggio Albergo,Favignana
2630941,964322,Amelie Villa,Ixia,weak,0.45,0.45,1,Hotel Villa Nefele,Taormina
2631079,2326,Hotel Cádiz Paseo del Mar Affiliated by Meliá,Cadiz,weak,0.45,0.465,2,Hotel Spa Cádiz Plaza,Cadiz
2631093,1449005,SY Hotels Belek Boutique Luxury,Kadriye,weak,0.45,0.5417,1,Mulino Luxury Boutique Hotel,Piran
2631551,964322,Amelie Villa,Ixia,weak,0.45,0.3583,3,Relais Villa Giuliana,Licata
2631782,11634,Hotel Mongibello Ibiza,Santa Eulalia del Rio,weak,0.45,0.57,1,Hotel Caribe IBIZA,Santa Eulalia del Río
2631861,1472923,Best Village Chipiona,Chipiona,weak,0.45,0.4783,2,Hotel Al Sur de Chipiona,Chipiona
2632084,48641,MarSenses Rosa del Mar Hotel & Spa,Palma Nova,weak,0.45,0.3,1,Allegroitalia Alassio Rosa,Alassio
2632086,52435,Servatur Caribe,Playa de las Américas,weak,0.45,0.3583,4,Hotel Caribe by Double Hospitality,Torri del Benaco
2632173,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.3583,1,Approdo Boutique Hotel Leuca,Leuca
2632488,124258,Hotel La Estación,Benidorm,weak,0.45,0.45,1,La Vila,Soller
2632554,1163008,Gitavillage Il Gabbiano,Albinia,weak,0.45,0.7833,1,Hotel Residence Il Gabbiano,Cirò Marina
2632628,71971,Estival Isla Cristina,Isla Cristina,weak,0.45,0.3917,3,Infanta Cristina,Jaen
2632691,2586,BLUESEA Bahia de Lobos,Corralejo,weak,0.45,0.2542,1,Hotel Bahía Calpe by Pierre & Vacances,Calpe
2632938,124616,Il Telamonio,Talamone,weak,0.45,0.45,1,Hotel Il Cortile,San Vito Lo Capo
2633001,2996,Apartamentos Celeste,Costa Teguise,weak,0.45,0.45,2,Hotel y Apartamentos DES PUIG,Soller
2633017,366697,Voyage Torba Private,Torba,weak,0.45,0.3917,2,Private Spa and Pool,Riva del Garda
2633061,474850,B&B HOTEL Milano Sant'Ambrogio,Mailand,weak,0.45,0.3,1,Locanda Sant' Anna,Argegno
2633597,225501,B&B HOTEL Malpensa Lago Maggiore,Vergiate,weak,0.45,0.3917,1,Hotel Orsa Maggiore,Santa Cesarea Terme
2633898,236522,Sacred House,Ürgüp,weak,0.45,0.285,2,Western House Hotel At Ayr Racecourse,Ayr
2633966,8208,Atali Grand Resort,Bali,weak,0.45,0.45,5,Grand Hôtel De Calvi,Calvi
2634337,41071,Crystal Aura Aqua Collection,Kemer,weak,0.45,0.2708,3,Sercotel Aura Algeciras,Algeciras
2634445,964322,Amelie Villa,Ixia,weak,0.45,0.45,1,Hotel Villa Giuseppina,Amalfi
2634843,24222,Zafiro Can Picafort,Can Picafort,weak,0.45,0.3917,2,Hotel Can Simo,Alcudia
2634868,85976,Diana Hotel,Zakynthos,weak,0.45,0.705,1,GH Diana Hotel,Capo Testa - Santa Teresa di Gallura
263497,314294,Aparthotel Vibra Lux Mar,Ibiza-Stadt,weak,0.45,0.45,8,Aparthotel Esquinzo Y Monte Del Mar,Morro del Jable
2635148,54509,Casa Blue Resort,Marsa Alâm,weak,0.45,0.45,6,Casa de Hilario,Yaiza
2635354,2861,Sentido Garbi Ibiza Resort & Spa,Sant Jordi de ses Salines,weak,0.45,0.3917,3,Checkin Garbí,"Costa Barcelona, Spanien"
2635489,124258,Hotel La Estación,Benidorm,weak,0.45,0.3583,3,Albergo La Fontanella,Noto
2635616,13277,Golden Beach Hotel,Chersonesos,weak,0.45,0.625,11,Hotel Golden Sand,Lloret de Mar
2635664,735,Stella Maris Hotel,Marmari,weak,0.45,0.57,3,Reis Maris Hotel,Marmaris
2635748,73245,BLUESEA Paraiso Beach Adults Only,Santa Eulalia del Rio,weak,0.45,0.5083,2,BLUESEA Arenal Tower Adults Only,"Mallorca, Spanien"
2635959,981,Creta Star,Skaleta,weak,0.45,0.45,1,STAR BAY Hotel,Calafell
2636399,2892,Aparthotel Vibra Bay,San Antonio de Portmany,weak,0.45,0.3917,1,Aparthotel Milord's Suites,Benidorm
2636522,2314,Hotel Poseidon Playa,Benidorm,weak,0.45,0.3583,1,Ibersol Playa Dorada,Calafell
2636734,203420,Alimounda Mare,Pigadia,weak,0.45,0.45,2,Hotel Avana Mare,Rimini
2637173,7140,B&B HOTEL Affi Lago di Garda,Affi,weak,0.45,0.3625,2,Kairos Garda Hotel,Peschiera del Garda
2637450,228131,Royal Beach Club Hotel,Gümüldür,weak,0.45,0.5333,1,Au Royal Mad,Paris
2638069,13398,METT Marbella - Estepona,Estepona,weak,0.45,0.5117,5,Mare Estepona Hotel,Estepona
2638194,37632,B&B HOTEL Lyon Nord,Dardilly,weak,0.45,0.3583,1,Hotel Leipzig City Nord by Campanile,Leipzig
2638750,2884,Occidental Ibiza - All Inclusive,Port d'es Torrent,weak,0.45,0.3917,1,Martinez Hotel All Inclusive,Sozopol
2639237,758879,Prime Residence New Cairo,Neu-Kairo,weak,0.45,0.3,5,New Opening 2026,"San Antonio de Portmany, Ibiza"
2639695,10395,Cinar Family Suite Hotel,Side,weak,0.45,0.3125,1,Family Hotel St Stefan Nessebar,Sunny Beach
264019,36265,"Aulus Chania Resort, Curio Collection by Hilton",Stavros,weak,0.45,0.2533,2,DoubleTree by Hilton Girona,Girona
264024,32915,Festa Panorama,Nessebar,weak,0.45,0.45,9,Panorama Studios,Faliraki
2640242,56518,Garden Playanatural Hotel & Spa,El Rompido,weak,0.45,0.45,6,C&H Aravaca Garden,Madrid
2640906,17192,Mediterraneo Hotel,Chersonesos,weak,0.45,0.6133,6,Masd Mediterraneo Hotel Apartamentos Spa,Castelldefels
2641062,71150,Atrium Hotel,Potos,weak,0.45,0.625,2,Club Atrium Marmaris,Marmaris
2642110,2928,Hacienda San Jorge,Breña Baja,weak,0.45,0.2542,2,Hotel Rural Hacienda del Buen Suceso,Arucas
2642315,56518,Garden Playanatural Hotel & Spa,El Rompido,weak,0.45,0.3583,5,Inturotel Azul Garden,Cala d'Or
2642604,28253,International Hotel Casino & Tower Suites,Goldstrand,weak,0.45,0.2542,1,OYO Hotel and Casino Las Vegas,Las Vegas (NV)
2642701,2996,Apartamentos Celeste,Costa Teguise,weak,0.45,0.3583,4,Apartamentos Manilva Green,Estepona
2642765,55972,Kleopatra Dreams Beach,Alanya,weak,0.45,0.45,2,Kleopatra Life Hotel,"Antalya-Region, Türkei"
2643198,126959,B&B HOTEL Bari Rondò,Bari,weak,0.45,0.3867,1,JR Hotels Bari Grande Albergo delle Nazioni,Bari
2643247,3022,BLUESEA Alyssa Suite,Playa Blanca,weak,0.45,0.45,9,BLUESEA Club Martha's,Santanyi
2644794,17534,Miramare Sea Resort & Spa,Sant'Angelo,weak,0.45,0.3125,1,"balcony, sea view, private hotel beach","Ligurien, Italien"
2644834,225933,Hotel San Pancrazio,Trescore Balneario,weak,0.45,0.45,2,San Ranieri Hotel,Pisa
26449,52059,BLUESEA Torremolinos Centro,Torremolinos,weak,0.45,0.3917,8,Torreluz Centro,Almeria
2645241,268294,B&B HOTEL Roma Trastevere,Rom,weak,0.45,0.4783,2,Hotel Roma Tor Vergata,Rom
26462,35816,htop Amatista,Lloret de Mar,weak,0.45,0.3583,1,htop Molinos Park #htopEnjoy,"Costa Dorada, Spanien"
2648311,1399746,Elios Hill,Chersonesos,weak,0.45,0.3583,2,Ten Hill Place,Edinburgh
2648668,1290741,NH Collection Dubai The Palm,Dubai,weak,0.45,0.2708,6,NH München Messe,München
2648672,51620,Hotel Guadalajara & Conference Center Affiliated by Meliá,Guadalajara,weak,0.45,0.36,6,NH München Ost Conference Center,München
2648723,103057,Aydinbey King's Palace & Spa,Manavgat,weak,0.45,0.2536,1,Church Street Hotel by Belvilla near King's College Hospital,London
2648844,40469,Hotel Pulitzer Barcelona,Barcelona,weak,0.45,0.4783,2,Sercotel Porta Barcelona,Barcelona
2649200,4532,Citrus Plaza Hotel,Alanya,weak,0.45,0.3125,1,Crowne Plaza BUDAPEST by IHG,Budapest
2650456,247324,JAZ Casa Del Mar Resort,Hurghada,weak,0.45,0.6,1,H10 Casa del Mar,Magaluf
2650750,1290741,NH Collection Dubai The Palm,Dubai,weak,0.45,0.2708,1,NH Frankfurt Niederrad,Frankfurt am Main
265348,95700,Precise Tale Poggio Alla Sala,Montepulciano,weak,0.45,0.345,5,Poggio Del Sole Hotel,Marina di Ragusa
265456,22300,Summer Dream Hotel,Theologos,weak,0.45,0.65,3,Summer Dream Hotel By Anayia All Inclusive Resorts,Ialyssos
2658347,562081,Eagles Villas,Ouranoupolis,weak,0.45,0.3583,2,Tamarind Hills Resort & Villas,Jolly Harbour
2659391,1376955,Der Inn Hotel Lara,Antalya,weak,0.45,0.3125,5,Tulip Inn München Messe,München
2663402,85940,Olympos Lodge,Cirali,weak,0.45,0.3583,1,Impala Safari Lodge,Voi
2668456,11604,Albufeira Sol Hotel & Spa,Albufeira,weak,0.45,0.3125,1,Aparthotel Por do Sol,"Sal Rei, Insel von Boa Vista"
267915,101603,Sierra Hotel,Sharm el Sheikh,weak,0.45,0.625,3,Hotel Sierra Silvana,Monopoli
2684447,562081,Eagles Villas,Ouranoupolis,weak,0.45,0.3583,1,The Cozy Villas Lembongan,Lembongan-Insel
268488,234781,Água Hotels Riverside,Lagoa,weak,0.45,0.3583,1,Mamaison Hotel Riverside Prague,Prag
26902,474850,B&B HOTEL Milano Sant'Ambrogio,Mailand,weak,0.45,0.3917,6,Hotel Sant' Antonio,Alberobello
269469,758879,Prime Residence New Cairo,Neu-Kairo,weak,0.45,0.3,1,New Yorker by Lotte Hotels,New York - Manhattan
27069,2399,Meliá Madrid Serrano,Madrid,weak,0.45,0.5117,1,Ilunion Suites Madrid,Madrid
2716984,56518,Garden Playanatural Hotel & Spa,El Rompido,weak,0.45,0.3583,1,3HB Falésia Garden,"Algarve, Portugal"
2727075,1011,Pearl Beach Hotel,Rethymno,weak,0.45,0.625,6,Pearl Beach by Sansi,Michamvi
27324,35466,Vincci Centrum,Madrid,weak,0.45,0.3583,1,Eurostars Centrum Alicante,"Costa Blanca, Spanien"
27360,450221,Soho Blue City Hotel,Chersonesos,weak,0.45,0.3583,2,Soho Boutique Puerto,El Puerto de Santa María
27361,1347940,"Cala San Miguel Ibiza Resort, Curio Collection by Hilton",Puerto de San Miguel,weak,0.45,0.375,4,Crisol Monasterio de San Miguel,El Puerto de Santa María
2736925,100966,Mangia's Selinunte Resort,Marinella di Selinunte,weak,0.45,0.57,1,Zeta Club Selinunte,Marinella di Selinunte
2745926,228152,"Radisson Blu Hotel, Cairo Heliopolis",Kairo,weak,0.45,0.395,1,"Radisson Blu Hotel Amsterdam Airport, Schiphol",Amsterdam
2748643,12113,Seaden Quality Resort & SPA,Side,weak,0.45,0.45,1,Quality Hotel View,Malmö
2748734,124258,Hotel La Estación,Benidorm,weak,0.45,0.45,4,Residence La Valdana,"Elba, Italien"
2753672,1479458,AX The Heights Residences,Rabat,weak,0.45,0.3,1,Edge Hotel Washington Heights,North Bergen
27578,103057,Aydinbey King's Palace & Spa,Manavgat,weak,0.45,0.3125,1,King Solomon Hotel- Golders Green,London
2768733,24221,VIVA Blue & Spa,Playa de Muro,weak,0.45,0.285,1,"Viva Heavens by Wyndham, A Trademark All Inclusive",Puerto Plata
2772415,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3583,1,Vienna Airport Residences,Schwechat
2779968,2892,Aparthotel Vibra Bay,San Antonio de Portmany,weak,0.45,0.3917,1,Apartamenty Residence Aparthotel,Stettin
2788061,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3125,1,Novotel London Stansted Airport,Stansted
2796933,23389,Troulis Apart-Hotel,Bali,weak,0.45,0.2437,1,"EPIC Apart Hotel, Duke Street, Central Liverpool Apartments Near Liverpool ONE",Liverpool
2798848,242022,Irida Hotel,Agia Pelagia,weak,0.45,0.625,2,IRIDA APARTMENTS MALIA,"Kreta, Griechenland"
2804221,1339642,Ammades All Suites Beach Hotel & Spa - Adults Only,Faliraki,weak,0.45,0.45,1,Adults Only All Inclusive,Uvero Alto
28068,268294,B&B HOTEL Roma Trastevere,Rom,weak,0.45,0.4325,1,LH Hotel Excel Roma Montemario,Rom
2809673,531227,B&B HOTEL Marseille Prado Vélodrome,Marseille,weak,0.45,0.5733,2,Marseille Centre Parc Chanot Vélodrome,Marseille
28158,7862,Hotel Apollon,Sant'Angelo,weak,0.45,0.625,1,Apollon Boutique Hotel,Paros
2818498,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3125,1,BS Airport at Phuket,Thalang
28222,1252,Porto Angeli,Stegna,weak,0.45,0.45,3,Porto Sisi Hotel Apartments,Malia
2826354,1369145,Fort Arabesque - The Beach Resort,Makadi Bay,weak,0.45,0.3583,2,Travelodge Fort William,Fort William
28374,22270,B&B HOTEL Verona,Verona,weak,0.45,0.6533,1,Cavallo Hotel Verona Est,Verona
2839999,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.45,3,Batey Hotel Boutique,Boca Chica
2842050,1376955,Der Inn Hotel Lara,Antalya,weak,0.45,0.2361,1,GreenTree Inn ShangHai KangQiao Industrial Zone JinXiu Road Business Hotel,Shanghai
2842580,8208,Atali Grand Resort,Bali,weak,0.45,0.3583,2,Grand Sapphire Hotel & Banqueting,Croydon
2844064,1045623,URBANSEA Holiday Homes,Las Palmas,weak,0.45,0.4167,2,Aminess Planet Camping Maravea Holiday Homes,Novigrad
2844223,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.3583,1,Boutique-Hôtel Chez Jan,Champéry
2845952,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3583,2,Moxy Munich Airport,Erding
2852014,484530,Ammos Beach Seaside Luxury Suites by Ammos Hotels & Villas,Olympiaki Akti,weak,0.45,0.5417,1,Ambassador Luxury Villas,"Naoussa, Paros"
2853199,354428,Pinadria Camping Resort,Baška Voda,weak,0.45,0.45,1,Camping International,Calvi
2854927,3742,TUI BLUE Atlantic Hills,Puerto de la Cruz,weak,0.45,0.3625,3,Apartments Hayat Hills,Sarajevo
2861540,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.45,3,Llaut Boutique Hotel,Alcudia
2861764,12181,Eri Maldives,Eriyadhoo,weak,0.45,0.53,6,Furaveri Maldives,Raa Atoll
2863948,203420,Alimounda Mare,Pigadia,weak,0.45,0.45,1,Hotel Mega Mare,Sorrento
2866337,182579,Olée Nerja Holiday Rentals,Torrox Costa,weak,0.45,0.2708,1,TRACADERO Beach Club & Holidays Rentals,Bayahibe
2870552,39991,Meliá Maria Pita,A Coruña,weak,0.45,0.3,12,Flora Maria Annex,Ayia Napa
2871431,2996,Apartamentos Celeste,Costa Teguise,weak,0.45,0.3583,2,Cheerfulway Minichoro Apartamentos,Albufeira
2873484,562081,Eagles Villas,Ouranoupolis,weak,0.45,0.3583,1,Dinatah Lembongan Villas,Lembongan-Insel
2874233,1399746,Elios Hill,Chersonesos,weak,0.45,0.285,1,Hill Myna Condotel Official Account,Kamala Beach
2874712,657454,Candle Light Otel,Fethiye,weak,0.45,0.2542,2,Otel Carpe Diem Gold,Finike
28767,20511,Hotel Vibra Lei Ibiza,Ibiza-Stadt,weak,0.45,0.5117,3,Hotel Vibra Marítimo,"Ibiza Stadt, Ibiza"
2881540,5178,Four Seasons Hotel,Limassol,weak,0.45,0.5333,8,Four Seasons Resort Maldives at Landaa Giraavaru,Lhaviyani Atoll
2886397,11480,Central Hersonissos Hotel,Chersonesos,weak,0.45,0.285,2,ibis budget London Heathrow Central,Heathrow
2887009,7175,Alua Atlántico Golf Resort,San Miguel de Abona,weak,0.45,0.3,1,Cerro Atlantico by Umbral,Albufeira
2891756,434306,Santo Pure Oia Suites & Villas,Ia,weak,0.45,0.4825,5,Prasonisi Villas,Lachania
28948,650329,AX The Saint John,Valletta,weak,0.45,0.3,1,"Hôtel des Marins, Saint-Malo",Saint Malo
2907155,228131,Royal Beach Club Hotel,Gümüldür,weak,0.45,0.625,1,Royal Agate Beach Resort,Pantai Cenang
2910613,793,Bella Beach Hotel,Anissaras,weak,0.45,0.625,1,Hotel Bella Vita,Rom
2911539,2619,Club Jandía Princess,Pájara,weak,0.45,0.3583,6,Princess Salme Inn,Zanzibar Town
2921521,432791,Calido Maris Hotel,Çenger,weak,0.45,0.705,9,Calido Maris Hotel Ultra All Inclusive,Kizilagac
2921608,1290684,Acer Cave Hotel,Ortahisar,weak,0.45,0.45,2,Elaa Cave Hotel,Cappadocia
2922916,964322,Amelie Villa,Ixia,weak,0.45,0.45,1,Villa Juraj,"Bol, Brac"
2923177,28927,Dream Bocayna Village,Playa Blanca,weak,0.45,0.3125,2,Aparthotel Amelia Dream View,Pistoia
2925349,36551,Hotel Pulitzer Paris,Paris,weak,0.45,0.3583,1,Paris Rueil Malmaison,Nanterre
2927471,235293,Magic Beach Hotel,Hurghada,weak,0.45,0.625,2,Dhammika Magic Palace,Wadduwa
2934884,1896,AX Sunny Coast Resort & Spa,Qawra,weak,0.45,0.3917,1,Coast Boracay,Boracay
2937121,28725,Hotel PortAventura at PortAventura World,Vila-seca,weak,0.45,0.2542,2,Sleep at Phuket SHA Plus,Phuket Stadt
2938223,806024,Seven For Life Thermal Hotel,Kusadasi,weak,0.45,0.3917,4,Miraggio Thermal Spa Resort,Kassandra - Paliouri
2949592,226855,Occidental Roca Negra,Agaete,weak,0.45,0.3917,1,Hotel Roca Plana,"Formentera, Spanien"
2953066,2314,Hotel Poseidon Playa,Benidorm,weak,0.45,0.3583,10,Grupotel Imperio Playa,Es Cana
2954841,28174,Best Roquetas,Roquetas de Mar,weak,0.45,0.4325,4,Hotel Roquetas El Palmeral by Pierre & Vacances,Roquetas de Mar
2955354,261573,Adalya Ocean Deluxe,Çolakli,weak,0.45,0.3,2,Ocean Drive Sevilla,Sevilla
2957689,161187,B&B HOTEL Diano Marina Palace,Diano Marina,weak,0.45,0.45,1,Hotel Brisa Marina,Cala Millor
2958253,28174,Best Roquetas,Roquetas de Mar,weak,0.45,0.4783,1,BLUESEA Brisa Roquetas,Roquetas de Mar
2962667,47064,Apartamentos Vibra Caleta Playa,Ciutadella de Menorca,weak,0.45,0.4825,13,Vibra Blanc Palace,Ciutadella de Menorca
2987124,295798,Berry Blue Hotels,Side,weak,0.45,0.45,1,Jetwing Blue,Negombo
29883,124616,Il Telamonio,Talamone,weak,0.45,0.45,1,Hotel Il Girasole,Capri
2997448,1336,Sun Beach Resort,Ialysos,weak,0.45,0.625,1,Sun Fire Beach Hotel,Alanya
29994,51648,B&B HOTEL Firenze City Center,Florenz,weak,0.45,0.57,1,Mio Hotel Firenze,Florenz
30127,1245733,Best Western Premier Hidden Hills Hotel,Istanbul,weak,0.45,0.5067,1,Best Western Hotel Corsi,"Kampanien, Italien"
3059633,47,Sindbad Club,Hurghada,weak,0.45,0.625,1,Hôtel Sindbad Sousse,Sousse
3064,135787,Corte Di Nettuno,Otranto,weak,0.45,0.3,1,Hotel Tempio Di Pallade,Rom
30887,4727,Limak Arcadia Sport Resort Hotel,Belek,weak,0.45,0.3,1,Elba Lucía Sport & Suite Hotel,Caleta de Fuste
